"NCU","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NCU06255",236.515567558089,-4.40824384411607,0.331950813823839,-13.2798103229097,3.03161108373612e-40,3.72068293635388e-39
"NCU06256",742.075951745837,-0.686744057238447,0.107789533029491,-6.3711571795246,1.87607249066714e-10,4.57849907239603e-10
"NCU16646",455.95946391873,-2.62153050678123,0.212756172283863,-12.3217600628927,6.91679947208537e-35,6.48915504318624e-34
"NCU06257",688.955508440662,-0.127102458022696,0.119045066495335,-1.06768354006234,0.285663285698656,0.317522975457028
"NCU06258",1497.1128050579,-0.925541259208258,0.0978200805335999,-9.46166936440363,3.03065537723609e-21,1.38566562866413e-20
"NCU06259",2040.28076269685,-0.381141132958102,0.0857736770153816,-4.44356760978957,8.84793349846589e-06,1.56195562049089e-05
"NCU06260",779.852422071921,0.455910114969457,0.136281995954684,3.34534368810577,0.000821806669068099,0.00122773965244181
"NCU06261",2290.11837546789,-0.791260338411924,0.166336313296265,-4.75699095844811,1.96499966909571e-06,3.66797432013905e-06
"NCU06262",789.17213324981,-0.831310261816554,0.112516521656582,-7.38833950407607,1.48673736538594e-13,4.37193986560296e-13
"NCU06263",65.9517598636263,0.443026379313355,0.313454710265045,1.41336647625665,0.157547997239993,0.181572857201821
"mus-53",571.864576248004,0.501686052095767,0.147364572704398,3.40438711210536,0.000663127034096328,0.000998785191676115
"NCU06265",7080.95122134485,-1.48980823214182,0.184165478896669,-8.08950863683698,5.99059066060392e-16,2.00928817722628e-15
"NCU10274",8.21019992683886,2.67224644054284,0.601858212516217,4.43999331565295,8.99616719337772e-06,1.58668841839816e-05
"NCU06266",711.841112390746,0.175961989372814,0.15184708752651,1.15881043383261,0.246533463572471,0.276644853832846
"NCU06267",476.123697241228,0.566297492835185,0.1420525960716,3.98653392120865,6.70455461757056e-05,0.000110875151531586
"NCU06268",3613.46770080447,-0.366248195190086,0.0960546320273843,-3.81291549881396,0.000137337077735106,0.000220466908104875
"NCU06269",1851.55011492827,-0.64630097874784,0.142297442702709,-4.54190157231502,5.57490702042752e-06,1.00118475608893e-05
"mpp",2378.06005027664,0.545707034494578,0.108212014570837,5.0429431210464,4.58425552109791e-07,8.95108687599606e-07
"NCU06271",1190.25420437014,-0.0364602305255593,0.148515629939641,-0.245497598740128,0.806071167225338,0.823629320202914
"rRNA biogenesis protein RRP5",1030.21265760129,-0.550280482886759,0.218631589041521,-2.51693035438833,0.0118382227313705,0.0156299782395104
"NCU06273",479.52215049481,-1.99946312722408,0.301706736285248,-6.62717429462262,3.42173532468563e-11,8.74433513959081e-11
"NCU06275",1312.98943467014,-1.08559515865375,0.184558857749305,-5.88210813554324,4.05073536680959e-09,9.09620827939269e-09
"NCU06276",692.763975556563,-0.558640261075945,0.134764486443447,-4.14530768319572,3.39357720770743e-05,5.7265881728816e-05
"NCU06277",1896.94844533085,-0.510699769278539,0.13753470299836,-3.71324297173659,0.000204620267002613,0.000323368957749352
"NCU06278",1010.2386005224,-1.57577380477348,0.161362616883174,-9.76542048716485,1.58453324058292e-22,7.79641494118386e-22
"NCU06279",3049.81550942484,-1.51841684630867,0.0861404030652194,-17.6272317318858,1.52240753867726e-69,5.98956869148147e-68
"NCU00003",318.620583704948,-1.57704424649374,0.185639286490167,-8.49520743324596,1.97579731199511e-17,7.2039814548342e-17
"NCU00004",1266.89104437095,0.387373248402565,0.134563321813137,2.87874320567453,0.0039926329457712,0.00555009540559761
"NCU00005",761.842917057127,-1.00431416006338,0.180231196741133,-5.57236581803251,2.51303034247973e-08,5.35714158872071e-08
"NCU16648",14.5419565762384,2.08762461162332,0.358841512274908,5.81767866930623,5.96704675679331e-09,1.32650889054528e-08
"NCU00006",1669.38565786672,-1.22222123758306,0.117358839974379,-10.4143943298169,2.13149976288016e-25,1.23205232147048e-24
"NCU00007",706.67641203573,-0.503043419020122,0.164293505622294,-3.06185820988326,0.00219967622357432,0.0031382133226224
"NCU00008",611.123952528021,-0.672556299175255,0.16541271327263,-4.06592870565372,4.78415607639479e-05,7.9847777689675e-05
"NCU00009",5.20829958071072,-0.484127089790253,0.935946145516578,-0.517259558265554,0.60497498113628,0.63519784520288
"NCU00010",2012.6296680133,-0.852246592056976,0.121304072665807,-7.02570468845609,2.12988516625096e-12,5.83252583977284e-12
"NCU00011",15.7684446697813,0.967741927350774,0.45395216343181,2.13181477104281,0.0330220768564816,0.0415094568266801
"NCU00013",13.8269889413943,0.996197494412482,0.445967431834483,2.23378978665467,0.0254969078781971,0.0324261379259084
"NCU00014",289.629093915022,-1.34743963543204,0.156447072458335,-8.61275071664177,7.13280822217025e-18,2.66340642264505e-17
"NCU00015",1414.74074136828,0.856945174149912,0.151013625128821,5.67462156754996,1.38995580687058e-08,3.01507310085288e-08
"NCU00017",226.573796974194,-1.9974072197639,0.228995148344992,-8.72248706664613,2.72156774001442e-18,1.04627015127347e-17
"NCU00018",14766.0363066549,-1.5938192559541,0.087428111788546,-18.2300546511736,2.98023138487581e-74,1.39798642414583e-72
"NCU00019",306.936382581172,-2.51060953090454,0.201653646974067,-12.4501072436712,1.39657381510968e-35,1.35048272686077e-34
"NCU00021",1418.81317771382,-0.69774424148739,0.206027070001493,-3.38666293454706,0.000707482516855512,0.00106345816006151
"NCU00022",331.550586665734,-2.00086604477701,0.163249172928757,-12.2565156617988,1.55023501185907e-34,1.4309974466139e-33
"NCU00023",3424.12784988865,-2.74113514662009,0.129183565849008,-21.2189153365218,6.38806927068681e-100,7.16418297403347e-98
"NCU00024",2411.96676655551,-0.509394820309146,0.145523456994445,-3.50043100150232,0.000464506470094274,0.00071082020525562
"NCU00025",2289.47466352312,-0.191898945272866,0.099047933277738,-1.93743512784629,0.0526921761161329,0.0648156281347843
